SalesOrder ID,Order Date,Expected Shipment Date,SalesOrder Number,Status,Custom Status,Customer ID,Customer Name,Is Inclusive Tax,Sales Order Level Tax,Sales Order Level Tax %,SalesOrder Level Tax Type,Sales Order Level Tax Exemption Reason,Sales Order Level Tax Authority,Reference#,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Kit Combo Item Name,Account,Account Code,Item Desc,QuantityOrdered,QuantityInvoiced,QuantityCancelled,QuantityPacked,Usage unit,Item Price,Discount,Discount Amount,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Tax Authority,Item Tax Exemption Reason,Project ID,Project Name,Item Total,SubTotal,Total,Shipping Charge,Shipping Charge Tax ID,Shipping Charge Tax Amount,Shipping Charge Tax Name,Shipping Charge Tax %,Shipping Charge Tax Type,Shipping Charge Tax Exemption Code,Adjustment,Adjustment Description,Sales person,Payment Terms,Payment Terms Label,Notes,Terms & Conditions,Delivery Method,Source,Billing Address,Billing Street2,Billing City,Billing State,Billing Country,Billing Code,Billing Fax,Billing Phone,Shipping Address,Shipping Street2,Shipping City,Shipping State,Shipping Country,Shipping Code,Shipping Fax,Shipping Phone,LINEITEM.TAG.Inventory Type,LINEITEM.TAG.Trade Shows 2025
6212012000018888071,2026-03-05,2026-03-06,SO-2600273,invoiced,,6212012000018888037,Witt Mechanical Inc.,false,SALES TAX (VA) 5.30,5.30,ItemAmount,,VIRGINIA,Shopify #3722/DFP2600273,Standard Template,USD,1.00,entity_level,true,0.000,0.00,The GeoRipper 27 Includes EZ Kart,6212012000000445997,GR727,,,,,,GeoRipper - Units,4000,1ZY2K5950336722121,1.00,1.00,0.00,0.00,Kit,2799.99,0.00,0.0,6212012000000692112,SALES TAX (VA) 5.30,5.30,148.40,ItemAmount,VIRGINIA,,,,2799.99,2799.99,3098.39,150.00,,,,,,,0.00,Adjustment,Eastern US Sales,0,Due on Receipt,,DFP being fulfilled by - The Galloway Group,UPS,1,702 Railroad Avenue,,Bedford,VA,U.S.A,24523,,'+1-5405879212,702 Railroad Avenue,,Bedford,VA,U.S.A,24523,,'+1-5405879212,,
6212012000018893014,2026-03-05,2026-03-09,SO-2600274,invoiced,,6212012000003220507,Horizon Distributors,false,,,,RESALE,TEXAS,2S174813,Standard Template,USD,1.00,entity_level,true,0.000,0.00,GeoRipper Minitrencher 27-Inch Digging Bar,6212012000000435726,MT3700,810075760163,22A,810075760163,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,kit,231.00,0.00,0.0,,,,,,,RESALE,,,231.00,492.76,527.76,35.00,,,,,,,0.00,Adjustment,Western US Sales,30,Net 30,,,UPS,1,109 Northpark Blvd,,Covington,LA,USA,70433,,361-806-2872,1849 W Hayden Ave,,Hayden,Idaho,U.S.A,83835,,208-762-3399,,
6212012000018893014,2026-03-05,2026-03-09,SO-2600274,invoiced,,6212012000003220507,Horizon Distributors,false,,,,RESALE,TEXAS,2S174813,Standard Template,USD,1.00,entity_level,true,0.000,0.00,"27"" Digging Chain (Single Chain)",6212012000000435645,MT4700,,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,Kit,105.00,0.00,0.0,,,,,,,RESALE,,,105.00,492.76,527.76,35.00,,,,,,,0.00,Adjustment,Western US Sales,30,Net 30,,,UPS,1,109 Northpark Blvd,,Covington,LA,USA,70433,,361-806-2872,1849 W Hayden Ave,,Hayden,Idaho,U.S.A,83835,,208-762-3399,,
6212012000018893014,2026-03-05,2026-03-09,SO-2600274,invoiced,,6212012000003220507,Horizon Distributors,false,,,,RESALE,TEXAS,2S174813,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Minitrencher Drive Sprocket for GeoRipper and GeoRipper(R)T/A,6212012000000429254,MT9001,810075760255,,810075760255,,,GeoRipper - Parts,4100,Drive sprocket fits all GeoRipper T/As,2.00,2.00,0.00,2.00,EA,78.38,0.00,0.0,,,,,,,RESALE,,,156.76,492.76,527.76,35.00,,,,,,,0.00,Adjustment,Western US Sales,30,Net 30,,,UPS,1,109 Northpark Blvd,,Covington,LA,USA,70433,,361-806-2872,1849 W Hayden Ave,,Hayden,Idaho,U.S.A,83835,,208-762-3399,,
6212012000018893014,2026-03-05,2026-03-09,SO-2600274,invoiced,,6212012000003220507,Horizon Distributors,false,,,,RESALE,TEXAS,2S174813,Standard Template,USD,1.00,entity_level,true,0.000,0.00,36x10x4 Box - Uline,6212012000004273001,MT361004,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,EA,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,492.76,527.76,35.00,,,,,,,0.00,Adjustment,Western US Sales,30,Net 30,,,UPS,1,109 Northpark Blvd,,Covington,LA,USA,70433,,361-806-2872,1849 W Hayden Ave,,Hayden,Idaho,U.S.A,83835,,208-762-3399,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Cylinder,6212012000000432071,MT7208-64,,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Cylinder gasket,6212012000000432006,MT7208-59,,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Piston Set MT7208,6212012000000434808,MT7208-54-58,,,,,,GeoRipper - Parts,4100,"Constituents..
1) [MT7208-54]Needling 12*15*14.7 - 1 ea
2) [MT7208-55]Piston pin spring 12 - 1 ea
3) [MT7208-56]Piston pin 12*33 - 1 ea
4) [MT7208-57]Piston - 1 ea
5) [MT7208-58]Piston ring - 1 ea",1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Air filter,6212012000000432552,MT7208-109,,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Pull Start Ass'y MT7208,6212012000000434748,MT7208-25-36,,,,,,GeoRipper - Parts,4100,"ATTENTION!!!
The GeoRipper handheld trenchers are equipped with the GeoRipper EZ start system. Please follow these instructions EVERY TIME you start your GeoRipper handheld trencher.
1. Turn engine ""on""
2. Pull choke out all the way on initial ""cold"" start.
3. Press decompression button on opposite side of engine.
4. Gently pull the starter pull string up, releasing before you get to the end of the pull rope.
5. Repeat 3-5 if necessary.",1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018889256,2026-03-05,2026-03-06,SO-2600275,invoiced,,6212012000018515638,Carla Fields,false,SALES TAX (CO) 5.4,5.40,ItemAmount,,COLORADO,WAR14061 Repair Complete,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Spark plug,6212012000000432097,MT7208-66,,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,6212012000002447717,SALES TAX (CO) 5.4,5.40,0.00,ItemAmount,COLORADO,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,Please confirm with Kris that all replacement parts are accounted for.,,UPS,1,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,2012 11th St,,Penrose,CO,U.S.A,81240,,877-694-0141,,
6212012000018912035,2026-03-05,2026-04-29,SO-2600276,invoiced,,6212012000018912001,Modernize Power,false,SALES TAX (CA) 7.75,7.75,ItemAmount,,CALIFORNIA,Shopify #3723 / DFP2600276,Standard Template,USD,1.00,entity_level,true,0.000,0.00,The GeoRipper 27 Includes EZ Kart,6212012000000445997,GR727,,,,,,GeoRipper - Units,4000,'*** 6-8 Weeks Lead Time***,1.00,1.00,0.00,0.00,Kit,2799.99,0.00,0.0,6212012000001103151,SALES TAX (CA) 7.75,7.75,217.00,ItemAmount,CALIFORNIA,,,,2799.99,2799.99,3166.99,150.00,,,,,,,0.00,Adjustment,Western US Sales,0,Due on Receipt,"Fulfilled Rio Seco
1ZY2K5950335677236",,UPS,1,9477 Greenback Lane,STE 511,Folsom,CA,U.S.A,95630,,'+1-9162134594,9477 Greenback Lane,Ste 112,Folsom,CA,U.S.A,95630,,'+1-9162134594,,
6212012000018912084,2026-03-05,2026-03-09,SO-2600277,invoiced,,6212012000018912050,Del Contes Landscaping,false,SALES TAX (CA) 10.25,10.25,ItemAmount,,CALIFORNIA,Shopify #3724,Standard Template,USD,1.00,entity_level,true,0.000,0.00,"20"" Digging Chain (Single Chain)",6212012000000435587,MT4500,810075761177,,,,,GeoRipper - Parts,4100,,1.00,1.00,0.00,1.00,Kit,125.00,0.00,0.0,6212012000001107222,SALES TAX (CA) 10.25,10.25,12.81,ItemAmount,CALIFORNIA,,,,125.00,125.00,167.81,30.00,,,,,,,0.00,Adjustment,Western US Sales,0,Due on Receipt,,,UPS,1,PO Box 11837,,Pleasanton,CA,U.S.A,94588,,'+1-8317760232,41900 Boscell Rd,,Fremont,CA,U.S.A,94538,,'+1-8317760232,,
6212012000018908566,2026-03-05,2026-03-06,SO-2600278,invoiced,,6212012000000297721,LMN Outdoor Solutions,false,Sales Tax (IN) 7.0,7.00,ItemAmount,,INDIANA,,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Minitrencher Drive Sprocket for GeoRipper and GeoRipper(R)T/A,6212012000000429254,MT9001,810075760255,,810075760255,,,GeoRipper - Parts,4100,"Drive sprocket fits all GeoRipper T/As
***Return Label***",1.00,1.00,0.00,1.00,EA,0.00,0.00,0.0,6212012000003139121,Sales Tax (IN) 7.0,7.00,0.00,ItemAmount,INDIANA,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,,,UPS,1,1021 Seelye Rd,,Borden,IN,U.S.A,47106,,'+502-648-8445,1021 Seelye Rd,,Borden,IN,U.S.A,47106,,'+502-648-8445,,
6212012000018908566,2026-03-05,2026-03-06,SO-2600278,invoiced,,6212012000000297721,LMN Outdoor Solutions,false,Sales Tax (IN) 7.0,7.00,ItemAmount,,INDIANA,,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Blank Chain Box,6212012000000430850,MT95015B,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,box,0.00,0.00,0.0,6212012000003139121,Sales Tax (IN) 7.0,7.00,0.00,ItemAmount,INDIANA,,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,,0,Due on Receipt,,,UPS,1,1021 Seelye Rd,,Borden,IN,U.S.A,47106,,'+502-648-8445,1021 Seelye Rd,,Borden,IN,U.S.A,47106,,'+502-648-8445,,
6212012000018912139,2026-03-05,2026-03-10,SO-2600279,invoiced,,6212012000018912099,Pro Tool Service,false,,,,RESALE,OHIO,114391 - CC,Standard Template,USD,1.00,entity_level,true,0.000,0.00,GeoRipper(R) 27-Inch R.I.P. Kit,6212012000000437704,MTRIP700,,,,,,GeoRipper - Parts,4100,'*Customer UPS account number 406022,2.00,2.00,0.00,2.00,Kit,239.70,0.00,0.0,,,,,,,RESALE,,,479.40,479.40,479.40,0.00,,,,,,,0.00,Adjustment,Central US Sales,0,Due on Receipt,Customer UPS account number: 406022,,UPS,1,1125 Glendale Milford Rd,,Cincinnati,OH,U.S.A,45215,,'+1-(513) 772-1491,1125 Glendale Milford Rd,,Cincinnati,OH,U.S.A,45215,,'+1-(513) 772-1491,,
6212012000018912415,2026-03-05,2026-04-29,SO-2600280,invoiced,,6212012000003256083,Heritage Landscape Supply Group,false,,,,RESALE,TEXAS,0008744205,Standard Template,USD,1.00,entity_level,true,0.000,0.00,The GeoRipper 20,6212012000000445931,GR520,,,,,,GeoRipper - Units,4000,'*** 6-8 Weeks Lead Time***,2.00,2.00,0.00,2.00,Kit,1749.99,0.00,0.0,,,,,,,RESALE,,,3499.98,3499.98,3759.98,260.00,,,,,,,0.00,Adjustment,Central US Sales,30,Net 30,,,UPS,1,7440 State Highway 121,,Mckinney,Texas,USA,75070-2196,2144914156,,116 Shadowlawn Drive,,Fishers,IN,U.S.A,46038,,3178423123,,
6212012000018935044,2026-03-06,2026-03-06,SO-2600281,invoiced,,6212012000000289075,Turf Equipment and Supply Co.,false,,,,RESALE,MARYLAND,WAR1233 Replacement Starter,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Pull Start Ass'y MT7208,6212012000000434748,MT7208-25-36,,,,,,GeoRipper - Parts,4100,"ATTENTION!!!
The GeoRipper handheld trenchers are equipped with the GeoRipper EZ start system. Please follow these instructions EVERY TIME you start your GeoRipper handheld trencher.
1. Turn engine ""on""
2. Pull choke out all the way on initial ""cold"" start.
3. Press decompression button on opposite side of engine.
4. Gently pull the starter pull string up, releasing before you get to the end of the pull rope.
5. Repeat 3-5 if necessary.

Warranty Replacement ",1.00,1.00,0.00,1.00,ea,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,JJ Harris,30,Net 30,,,UPS,1,8015 Dorsey Run Road,,Jessup,MD,U.S.A,20794,,800-827-3711,8015 Dorsey Run Road,,Jessup,MD,U.S.A,20794,,800-827-3711,,
6212012000018935044,2026-03-06,2026-03-06,SO-2600281,invoiced,,6212012000000289075,Turf Equipment and Supply Co.,false,,,,RESALE,MARYLAND,WAR1233 Replacement Starter,Standard Template,USD,1.00,entity_level,true,0.000,0.00,10 x 10 x 4 Uline Box,6212012000012895426,MT10104,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,box,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,0.00,0.00,0.00,,,,,,,0.00,Adjustment,JJ Harris,30,Net 30,,,UPS,1,8015 Dorsey Run Road,,Jessup,MD,U.S.A,20794,,800-827-3711,8015 Dorsey Run Road,,Jessup,MD,U.S.A,20794,,800-827-3711,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,GeoRipper Minitrencher 6-Tooth Nose Sprocket with Bearing,6212012000000434131,MT1500,810075760095,20A,810075760095,,,GeoRipper - Parts,4100,"DFP2600268

MSRP - $81.40",1.00,1.00,0.00,1.00,Kit,61.05,0.00,0.0,,,,,,,RESALE,,,61.05,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,The GeoRipper 27 Includes EZ Kart,6212012000000445997,GR727,,,,,,GeoRipper - Units,4000,"DFP2600273

MSRP - $2499.99",1.00,1.00,0.00,1.00,Kit,1959.99,0.00,0.0,,,,,,,RESALE,,,1959.99,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Pull Start Ass'y MT7208,6212012000000434748,MT7208-25-36,,,,,,GeoRipper - Parts,4100,"ATTENTION!!!
The GeoRipper handheld trenchers are equipped with the GeoRipper EZ start system. Please follow these instructions EVERY TIME you start your GeoRipper handheld trencher.
1. Turn engine ""on""
2. Pull choke out all the way on initial ""cold"" start.
3. Press decompression button on opposite side of engine.
4. Gently pull the starter pull string up, releasing before you get to the end of the pull rope.
5. Repeat 3-5 if necessary.

DFP Restock add on

MSRP - $44.99",1.00,1.00,0.00,1.00,ea,33.74,0.00,0.0,,,,,,,RESALE,,,33.74,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Inlet pipe flange,6212012000000432240,MT7208-77,,,,,,GeoRipper - Parts,4100,"DFP Restock add on

MSRP - $4.20",1.00,1.00,0.00,1.00,ea,3.15,0.00,0.0,,,,,,,RESALE,,,3.15,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Carburetor,6212012000000432253,MT7208-78,,,,,,GeoRipper - Parts,4100,"DFP Restock add on

MSRP - $111.65",1.00,1.00,0.00,1.00,ea,83.74,0.00,0.0,,,,,,,RESALE,,,83.74,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Carburetor gasket,6212012000000432266,MT7208-79,,,,,,GeoRipper - Parts,4100,"DFP Restock add on

MSRP - $3.00",1.00,1.00,0.00,1.00,ea,2.25,0.00,0.0,,,,,,,RESALE,,,2.25,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018935131,2026-03-06,2026-04-10,SO-2600282,invoiced,,6212012000003011135,The Galloway Group Inc,false,,,,RESALE,FLORIDA,DFP2600268 / DFP2600273 Restock,Standard Template,USD,1.00,entity_level,true,0.000,0.00,10 x 10 x 5 Uline Box,6212012000000430824,MT10105,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,box,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,2143.92,2143.92,0.00,,,,,,,0.00,Adjustment,Eastern US Sales,30,Net 30,,,UPS,1,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,5601 N 50th St,,Tampa,FL,U.S.A,33610,,813-443-5598,,
6212012000018941001,2026-03-06,2026-03-10,SO-2600283,invoiced,,6212012000000302769,Dustin's Irrigation,false,SALES TAX (AL) 6.0,6.00,ItemAmount,,ALABAMA,Shopify #3725,Standard Template,USD,1.00,entity_level,true,0.000,0.00,"20"" Digging Chain (Single Chain)",6212012000000435587,MT4500,810075761177,,,,,GeoRipper - Parts,4100,GeoCare,2.00,2.00,0.00,2.00,Kit,101.25,0.00,0.0,6212012000017061810,SALES TAX (AL) 6.0,6.00,12.15,ItemAmount,ALABAMA,,,,202.50,202.50,244.65,30.00,,,,,,,0.00,Adjustment,Eastern US Sales,0,Due on Receipt,,,UPS,1,35 Silhouette Lane,,Pell City,AL,U.S.A,35125,,205-369-7332,15 Silhouette Lane,,Pell City,AL,U.S.A,35125,,(205) 362-2823,,
6212012000018941001,2026-03-06,2026-03-10,SO-2600283,invoiced,,6212012000000302769,Dustin's Irrigation,false,SALES TAX (AL) 6.0,6.00,ItemAmount,,ALABAMA,Shopify #3725,Standard Template,USD,1.00,entity_level,true,0.000,0.00,10 x 10 x 4 Uline Box,6212012000012895426,MT10104,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,box,0.00,0.00,0.0,6212012000017061810,SALES TAX (AL) 6.0,6.00,0.00,ItemAmount,ALABAMA,,,,0.00,202.50,244.65,30.00,,,,,,,0.00,Adjustment,Eastern US Sales,0,Due on Receipt,,,UPS,1,35 Silhouette Lane,,Pell City,AL,U.S.A,35125,,205-369-7332,15 Silhouette Lane,,Pell City,AL,U.S.A,35125,,(205) 362-2823,,
6212012000018943059,2026-03-06,2026-03-06,SO-2600284,invoiced,,6212012000000288611,"Reinders, Inc.",false,,,,RESALE,MICHIGAN,,Standard Template,USD,1.00,entity_level,true,0.000,0.00,SiBore Drill - Makita Drive Adapter,6212012000000429845,SB9200,,,,,,SiBore Drill - Parts,4300,Warranty replacement,1.00,1.00,0.00,1.00,EA,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,172.50,172.50,0.00,,,,,,,0.00,Adjustment,Central US Sales,0,Due on Receipt,,,UPS,1,487 W. Division St.,,Sparta,Michigan,U.S.A,49345,,6168877301,ATTN: Mike Gabert,1050 N. Opdyke Rd.,Auburn Hills,MI,U.S.A,48326,,586-817-4790,,
6212012000018943059,2026-03-06,2026-03-06,SO-2600284,invoiced,,6212012000000288611,"Reinders, Inc.",false,,,,RESALE,MICHIGAN,,Standard Template,USD,1.00,entity_level,true,0.000,0.00,SiBore Drill - Makita Drive Adapter,6212012000000429845,SB9200,,,,,,SiBore Drill - Parts,4300,,2.00,2.00,0.00,2.00,EA,86.25,0.00,0.0,,,,,,,RESALE,,,172.50,172.50,172.50,0.00,,,,,,,0.00,Adjustment,Central US Sales,0,Due on Receipt,,,UPS,1,487 W. Division St.,,Sparta,Michigan,U.S.A,49345,,6168877301,ATTN: Mike Gabert,1050 N. Opdyke Rd.,Auburn Hills,MI,U.S.A,48326,,586-817-4790,,
6212012000018943059,2026-03-06,2026-03-06,SO-2600284,invoiced,,6212012000000288611,"Reinders, Inc.",false,,,,RESALE,MICHIGAN,,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Blank Chain Box,6212012000000430850,MT95015B,,,,,,GeoRipper - Parts,4100,Shipping Box,1.00,1.00,0.00,1.00,box,0.00,0.00,0.0,,,,,,,RESALE,,,0.00,172.50,172.50,0.00,,,,,,,0.00,Adjustment,Central US Sales,0,Due on Receipt,,,UPS,1,487 W. Division St.,,Sparta,Michigan,U.S.A,49345,,6168877301,ATTN: Mike Gabert,1050 N. Opdyke Rd.,Auburn Hills,MI,U.S.A,48326,,586-817-4790,,
6212012000018960105,2026-03-06,2026-03-06,SO-2600285,invoiced,,6212012000003276147,BayGas Propane,false,SALES TAX (TX) 8.0,8.00,ItemAmount,,TEXAS,CC,Standard Template,USD,1.00,entity_level,true,0.000,0.00,GeoRipper Minitrencher 6-Tooth Nose Sprocket with Bearing,6212012000000434131,MT1500,810075760095,20A,810075760095,,,GeoRipper - Parts,4100,​Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,4.00,4.00,0.00,4.00,Kit,81.40,0.00,0.0,6212012000000690538,SALES TAX (TX) 8.0,8.00,26.05,ItemAmount,TEXAS,,,,325.60,1543.50,1715.58,45.00,6212012000000690538,3.60,SALES TAX (TX) 8.0,8.00,ItemAmount,,0.00,Adjustment,Mark Coker,0,Due on Receipt,,,UPS,1,2694 Calder Dr,,League City,TX,U.S.A,77573,,281-332-2630,2694 Calder Dr,,League City,TX,U.S.A,77573,,281-332-2630,,
6212012000018960105,2026-03-06,2026-03-06,SO-2600285,invoiced,,6212012000003276147,BayGas Propane,false,SALES TAX (TX) 8.0,8.00,ItemAmount,,TEXAS,CC,Standard Template,USD,1.00,entity_level,true,0.000,0.00,Minitrencher Drive Sprocket for GeoRipper and GeoRipper(R)T/A,6212012000000429254,MT9001,810075760255,,810075760255,,,GeoRipper - Parts,4100,Drive sprocket fits all GeoRipper T/As,5.00,5.00,0.00,5.00,EA,104.50,0.00,0.0,6212012000000690538,SALES TAX (TX) 8.0,8.00,41.80,ItemAmount,TEXAS,,,,522.50,1543.50,1715.58,45.00,6212012000000690538,3.60,SALES TAX (TX) 8.0,8.00,ItemAmount,,0.00,Adjustment,Mark Coker,0,Due on Receipt,,,UPS,1,2694 Calder Dr,,League City,TX,U.S.A,77573,,281-332-2630,2694 Calder Dr,,League City,TX,U.S.A,77573,,281-332-2630,,
