Purchase Order ID,Purchase Order Date,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,Is Inclusive Tax,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Account Code,Item Price,Item Name,Product ID,SKU,UPC,MPN,EAN,ISBN,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Discount Type,Is Discount Before Tax,Discount,Discount Amount,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Tax Authority,Item Total,Total,Adjustment,Adjustment Description,Entity Discount Percent,Entity Discount Amount,Discount Account,Discount Account Code,Project ID,Project Name,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone,Submitted By,Approved By,Submitted Date,Approved Date,LINEITEM.TAG.Inventory Type,LINEITEM.TAG.Trade Shows 2025
6212012000001888878,2025-01-20,2025-01-27,TT-00802,"lower units, driveshafts,, 32"" ext.",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"lower units, driveshafts,, 32"" ext.",,,Pick Up,,SiBore Drill - Part,5300,5.00,GR Miscellaneous - Becca DO NOT USE,6212012000000427495,GR MISC,,,,,"32"" extension rod PMS 375C Bright Green",64.00,0.00,64.00,64.00,EA,entity_level,true,0.00,0.0,,,,,,,320.00,440.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912001,2025-01-31,,TT-00809,"lower units, driveshafts, 32"" ext.",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"lower units, driveshafts, 32"" ext.",,,,,SiBore Drill - Part,5300,5.00,SiBore Drill- Lower Unit Powdercoat,6212012000000430915,SB0250P,,,,,"Lower unit powder coating
 PMS 375C Bright Green",10.00,0.00,0.00,10.00,EA,entity_level,true,0.00,0.0,,,,,,,50.00,275.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912001,2025-01-31,,TT-00809,"lower units, driveshafts, 32"" ext.",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"lower units, driveshafts, 32"" ext.",,,,,SiBore Drill - Part,5300,5.00,,,,,,,,"SiBore Drill - 32"" Extension Powdercoat
PMS 375C Bright Green",45.00,0.00,0.00,45.00,,entity_level,true,0.00,0.0,,,,,,,225.00,275.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912041,2025-02-26,,TT-00824,"lower units, driveshafts",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"lower units, driveshafts",,,,,SiBore Drill - Part,5300,5.00,SiBore Drill- Lower Unit Powdercoat,6212012000000430915,SB0250P,,,,,"Lower unit powder coating
 PMS 375C Bright Green",15.00,0.00,0.00,15.00,EA,entity_level,true,0.00,0.0,,,,,,,75.00,131.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912041,2025-02-26,,TT-00824,"lower units, driveshafts",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"lower units, driveshafts",,,,,SiBore Drill - Part,5300,3.50,,,,,,,,"SiBore driveshaft green Powdercoat
PMS 375C Bright Green",16.00,0.00,0.00,16.00,,entity_level,true,0.00,0.0,,,,,,,56.00,131.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912063,2025-03-06,,TT-00830,"32"" ext.",Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,"32"" ext.",,,,,SiBore Drill - Part,5300,5.00,,,,,,,,"32"" ext.",66.00,0.00,0.00,66.00,,entity_level,true,0.00,0.0,,,,,,,330.00,330.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912081,2025-03-18,,TT-00834,safety bars,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,safety bars,,,,,GeoRipper - Part,5100,5.00,Safety Bar PowderCoat - 500 Series GeoRipperT/A,6212012000000428344,MT7502,,,,,,135.00,0.00,0.00,135.00,EA,entity_level,true,0.00,0.0,,,,,,,675.00,1435.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912081,2025-03-18,,TT-00834,safety bars,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,safety bars,,,,,GeoRipper - Part,5100,5.00,Safety Bar PowderCoat - 700 Series GeoRipperT/A,6212012000000428355,MT7702,,,,,,152.00,0.00,0.00,152.00,EA,entity_level,true,0.00,0.0,,,,,,,760.00,1435.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913003,2025-03-19,,TT-00836,50-3 pins,Billed,Peer Chain Company,false,USD,1.000000000000,Standard Template,50-3 pins,,,,,Research and Development,9059,3.95,,,,,,,,50-3 P/L PEER Part No. 3879,35.00,0.00,0.00,35.00,,entity_level,true,0.00,0.0,,,,,,,138.25,138.25,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913035,2025-02-18,,TT-00820,universal joints,Billed,DriveTrain America,false,USD,1.000000000000,Standard Template,universal joints,,,,,Finished Goods,1210,17.00,"SiBore Drill - 1"" Round Yoke L600 Series",6212012000000429949,SB2150,,,,,,25.00,0.00,25.00,25.00,EA,entity_level,true,0.00,0.0,,,,,,,403.75,1299.60,0.00,Adjustment,0.00,68.400,Purchase Discounts,9000,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913035,2025-02-18,,TT-00820,universal joints,Billed,DriveTrain America,false,USD,1.000000000000,Standard Template,universal joints,,,,,Finished Goods,1210,19.92,"SiBore Drill - 3/4"" Round Yoke L600 Series",6212012000000429962,SB2151,,,,,,25.00,0.00,25.00,25.00,EA,entity_level,true,0.00,0.0,,,,,,,473.10,1299.60,0.00,Adjustment,0.00,68.400,Purchase Discounts,9000,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913035,2025-02-18,,TT-00820,universal joints,Billed,DriveTrain America,false,USD,1.000000000000,Standard Template,universal joints,,,,,Finished Goods,1210,17.80,SiBore Drill - L600 Series AG U-Joint Kit,6212012000000429975,SB2152,,,,,,25.00,0.00,25.00,25.00,Kit,entity_level,true,0.00,0.0,,,,,,,422.75,1299.60,0.00,Adjustment,0.00,68.400,Purchase Discounts,9000,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913063,2025-04-28,,TT-00859,,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,,,,,,GeoRipper - Part,5100,5.00,,,,,,,,"powder kote SB3200
PMS 375C Bright Green",60.00,0.00,0.00,60.00,,entity_level,true,0.00,0.0,,,,,,,300.00,300.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913081,2025-05-13,,TT-00874,SB3200,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,SB3200,,,,,GeoRipper - Part,5100,5.00,,,,,,,,"powder kote SB3200
PMS 375C Bright Green",61.00,0.00,0.00,61.00,,entity_level,true,0.00,0.0,,,,,,,305.00,305.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913121,2025-05-13,,TT-00876,Earth Auger Parts,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,Earth Auger Parts,,,,,Finished Goods,1210,9.35,SPINDLE - GGD01,6212012000001913099,327C19-5,,,,,Makita Earth Auger Part,2.00,0.00,2.00,2.00,EA,entity_level,true,0.00,0.0,,,,,,,18.70,28.60,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913121,2025-05-13,,TT-00876,Earth Auger Parts,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,Earth Auger Parts,,,,,Finished Goods,1210,4.95,BEARING RETAINER 32-43 CPL - GGD01,6212012000001913110,141S89-4,,,,,Makita Earth Auger Part,2.00,0.00,2.00,2.00,EA,entity_level,true,0.00,0.0,,,,,,,9.90,28.60,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913141,2025-05-13,,TT-00877,Earth Auger Parts,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,Earth Auger Parts,,,,,Finished Goods,1210,9.35,SPINDLE - GGD01,6212012000001913099,327C19-5,,,,,Makita Earth Auger Part,98.00,0.00,98.00,98.00,EA,entity_level,true,0.00,0.0,,,,,,,916.30,1401.40,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913141,2025-05-13,,TT-00877,Earth Auger Parts,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,Earth Auger Parts,,,,,Finished Goods,1210,4.95,BEARING RETAINER 32-43 CPL - GGD01,6212012000001913110,141S89-4,,,,,Makita Earth Auger Part,98.00,0.00,98.00,98.00,EA,entity_level,true,0.00,0.0,,,,,,,485.10,1401.40,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913161,2025-05-27,,TT-00889,EZ axels & extension rods,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,EZ axels & extension rods,,,,,SiBore Drill - Part,5300,5.00,,,,,,,,"powder kote SB3200
PMS 375C Bright Green",41.00,0.00,0.00,41.00,,entity_level,true,0.00,0.0,,,,,,,205.00,485.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001913161,2025-05-27,,TT-00889,EZ axels & extension rods,Billed,"Mr. Powder Kote, LLC",false,USD,1.000000000000,Standard Template,EZ axels & extension rods,,,,,GeoRipper - Part,5100,5.00,,,,,,,,EZ1.1 Black powder coat BK08,56.00,0.00,0.00,56.00,,entity_level,true,0.00,0.0,,,,,,,280.00,485.00,0.00,Adjustment,0.00,0.000,,,,,15,Net 15,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000001912190,2025-03-25,,Shopify #3043 / DFP13277,13277,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,13277,,,UPS,,Finished Goods,1210,225.00,GeoRipper(R) 20-Inch R.I.P. Kit,6212012000000438078,MTRIP500,,,,,Fulfilled by Alfieri Sons Irrigation,1.00,0.00,0.00,1.00,Kit,entity_level,true,0.00,0.0,,,,,,,225.00,225.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,296 Brewster rd,Milford,CT,U.S.A,6460,203-876-2700,,,,,,
6212012000001913407,2025-05-28,,TT-00892,DFP13795,Billed,Criss Co Inc,false,USD,1.000000000000,Standard Template,DFP13795,,,UPS,,Finished Goods,1210,3040.00,Original GeoRipper 820 Trencher,6212012000000440415,GR820,,,,,Fulfilled by Criss Co,1.00,0.00,0.00,1.00,ea,entity_level,true,0.00,0.0,,,,,,,3040.00,3040.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,8690 Pine Springs Rd,Meridian,MS,U.S.A,39305,601-604-1480,,,,,,
6212012000001913509,2025-05-28,,TT-00891,DFP13793,Billed,Criss Co Inc,false,USD,1.000000000000,Standard Template,DFP13793,,,UPS,,Finished Goods,1210,2560.00,Original GeoRipper 620 Trencher,6212012000000440365,GR620,,,,,Fulfilled by Criss Co,1.00,0.00,0.00,1.00,ea,entity_level,true,0.00,0.0,,,,,,,2560.00,2560.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,524 Ridgeway St,Greensburg,PA,U.S.A,15601,864-437-3987,,,,,,
6212012000001932107,2025-03-06,,TT-00828,Shopify #3007 / DFP13159,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,Shopify #3007 / DFP13159,,,UPS,,Finished Goods,1210,19.80,GeoRipper Trencher Bar Clamp Assembly,6212012000000434165,MT2000,810075760224,21A,810075760224,,,1.00,0.00,0.00,1.00,kit,entity_level,true,0.00,0.0,,,,,,,19.80,187.11,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,16 Larsen Park DR,Medford,NJ,U.S.A,8055,856-427-4404,,,,,,
6212012000001932107,2025-03-06,,TT-00828,Shopify #3007 / DFP13159,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,Shopify #3007 / DFP13159,,,UPS,,Finished Goods,1210,73.26,GeoRipper Minitrencher 6-Tooth Nose Sprocket with Bearing,6212012000000434131,MT1500,810075760095,20A,810075760095,,​Replace using Permatex 25210 High Strength Removable Threadlocker Orange. 3X the strength of Blue Thread locker. Ideal for High Vibration Applications,1.00,0.00,0.00,1.00,Kit,entity_level,true,0.00,0.0,,,,,,,73.26,187.11,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,16 Larsen Park DR,Medford,NJ,U.S.A,8055,856-427-4404,,,,,,
6212012000001932107,2025-03-06,,TT-00828,Shopify #3007 / DFP13159,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,Shopify #3007 / DFP13159,,,UPS,,Finished Goods,1210,94.05,Minitrencher Drive Sprocket for 6 Series Trencher,6212012000000429293,MT9601,,,,,,1.00,0.00,0.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,94.05,187.11,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,16 Larsen Park DR,Medford,NJ,U.S.A,8055,856-427-4404,,,,,,
6212012000001932107,2025-03-06,,TT-00828,Shopify #3007 / DFP13159,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,Shopify #3007 / DFP13159,,,UPS,,Freight - Other,,0.00,Shipping and Handling,6212012000000427484,FTR,,,,,Fulfilled by Alfieri Sons Irrigation,1.00,0.00,0.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,0.00,187.11,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,16 Larsen Park DR,Medford,NJ,U.S.A,8055,856-427-4404,,,,,,
6212012000001932318,2025-03-05,,TT-00826,13147,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,13147,,,UPS,,Finished Goods,1210,225.00,GeoRipper 620 R.I.P. KIT,6212012000000437679,MTRIP620,,,,,Fulfilled by Alfieri Sons Irrigation,2.00,0.00,0.00,2.00,Kit,entity_level,true,0.00,0.0,,,,,,,450.00,450.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,92 NEWELL AVE,WEST CREEK,NJ,U.S.A,8092,609-548-3285,,,,,,
6212012000001932318,2025-03-05,,TT-00826,13147,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,13147,,,UPS,,Freight - Other,,0.00,Shipping and Handling,6212012000000427484,FTR,,,,,,1.00,0.00,0.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,0.00,450.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,92 NEWELL AVE,WEST CREEK,NJ,U.S.A,8092,609-548-3285,,,,,,
6212012000001932677,2025-02-06,,TT-00817,DFP13024,Billed,Central Pro Supply,false,USD,1.000000000000,Standard Template,DFP13024,,,UPS,,Finished Goods,1210,237.60,GeoRipper Minitrencher 20-Inch Digging Bar,6212012000000435699,MT3500,810075760156,22A,810075760156,,FULFILLED BY CTIS,1.00,0.00,0.00,1.00,Kit,entity_level,true,0.00,0.0,,,,,,,237.60,237.60,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,45 Knox Trail,Acton,MA,U.S.A,1720,978-235-2133,,,,,,
6212012000001932677,2025-02-06,,TT-00817,DFP13024,Billed,Central Pro Supply,false,USD,1.000000000000,Standard Template,DFP13024,,,UPS,,Freight - Other,,0.00,Shipping (NT),6212012000000427473,FRNT,,,,,,1.00,0.00,0.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,0.00,237.60,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,45 Knox Trail,Acton,MA,U.S.A,1720,978-235-2133,,,,,,
6212012000001932954,2025-02-20,2025-02-21,TT-00823,DFP13095,Billed,Alfieri Sons Irrigation,false,USD,1.000000000000,Standard Template,DFP13095,,,UPS,,Finished Goods,1210,90.00,"16"" Digging Chain (Single Chain)",6212012000000435529,MT4400,,,,,,1.00,0.00,0.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,90.00,90.00,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,,,,,,,,,324 41st St,Copiague,NY,U.S.A,11726,631-664-8723,,,,,,
6212012000002007071,2025-01-01,,JE-3100,190543,Billed,CUSTOMS SERVICES & SOLUTIONS INC,false,USD,1.000000000000,Standard Template,190543,,,,,Freight - Other,,29456.15,,,,,,,,DUTY MPF CUSTOMS CHARGES,1.00,0.00,0.00,1.00,,entity_level,true,0.00,0.0,,,,,,,29456.15,29626.15,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002007071,2025-01-01,,JE-3100,190543,Billed,CUSTOMS SERVICES & SOLUTIONS INC,false,USD,1.000000000000,Standard Template,190543,,,,,Freight - Other,,125.00,,,,,,,,FILING CUSTOMS ENTRY,1.00,0.00,0.00,1.00,,entity_level,true,0.00,0.0,,,,,,,125.00,29626.15,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002007071,2025-01-01,,JE-3100,190543,Billed,CUSTOMS SERVICES & SOLUTIONS INC,false,USD,1.000000000000,Standard Template,190543,,,,,Freight - Other,,45.00,,,,,,,,ISF,1.00,0.00,0.00,1.00,,entity_level,true,0.00,0.0,,,,,,,45.00,29626.15,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095005,2025-01-01,2025-01-17,TT-00795,"700 Bar Box, EZ Kart Box, SiBore Box",Billed,SupplyOne Northwest,false,USD,1.000000000000,Standard Template,"700 Bar Box, EZ Kart Box, SiBore Box",,,,,Finished Goods,1210,5.75,Box - Bar 700,6212012000000428432,MT95016B,,,,,CCBOX # 95016A,160.00,0.00,160.00,160.00,EA,entity_level,true,0.00,0.0,,,,,,,920.00,3714.00,0.00,Adjustment,0.00,0.000,,,,,30,1%10NET30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095005,2025-01-01,2025-01-17,TT-00795,"700 Bar Box, EZ Kart Box, SiBore Box",Billed,SupplyOne Northwest,false,USD,1.000000000000,Standard Template,"700 Bar Box, EZ Kart Box, SiBore Box",,,,,Finished Goods,1210,5.35,Box - EZ100,6212012000000428458,MT95193,,,,,CCBOX # 95193,220.00,0.00,220.00,220.00,EA,entity_level,true,0.00,0.0,,,,,,,1177.00,3714.00,0.00,Adjustment,0.00,0.000,,,,,30,1%10NET30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095005,2025-01-01,2025-01-17,TT-00795,"700 Bar Box, EZ Kart Box, SiBore Box",Billed,SupplyOne Northwest,false,USD,1.000000000000,Standard Template,"700 Bar Box, EZ Kart Box, SiBore Box",,,,,Finished Goods,1210,9.80,SiBore Drill - Shipping Box,6212012000000429819,SBBOX1,,,,,,165.00,0.00,165.00,165.00,EA,entity_level,true,0.00,0.0,,,,,,,1617.00,3714.00,0.00,Adjustment,0.00,0.000,,,,,30,1%10NET30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095152,2024-11-08,2024-12-31,TT-00785,"2"" & 4"" Augers / 242SBD Engines",Billed,General Equipment,false,USD,1.000000000000,Standard Template,"2"" & 4"" Augers / 242SBD Engines",,,,,Finished Goods,1210,109.04,"SiBore Drill - 2"" Auger Bit",6212012000000429910,SB2000,,,,,"General Part No. 2350-2E
Paint BLACK",50.00,0.00,50.00,50.00,EA,entity_level,true,0.00,0.0,,,,,,,5452.00,48662.00,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095152,2024-11-08,2024-12-31,TT-00785,"2"" & 4"" Augers / 242SBD Engines",Billed,General Equipment,false,USD,1.000000000000,Standard Template,"2"" & 4"" Augers / 242SBD Engines",,,,,Finished Goods,1210,113.10,"SiBore Drill - 4"" Auger Bit",6212012000000429767,SB4000,,,,,"General Part No. 2350-4E
Paint BLACK",50.00,0.00,50.00,50.00,EA,entity_level,true,0.00,0.0,,,,,,,5655.00,48662.00,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095152,2024-11-08,2024-12-31,TT-00785,"2"" & 4"" Augers / 242SBD Engines",Billed,General Equipment,false,USD,1.000000000000,Standard Template,"2"" & 4"" Augers / 242SBD Engines",,,,,Finished Goods,1210,751.10,SiBore Drill - General Epic 242SBD Auger,6212012000000429754,SB242SBD,,,,,General Part No. 242SBD,50.00,0.00,50.00,50.00,EA,entity_level,true,0.00,0.0,,,,,,,37555.00,48662.00,0.00,Adjustment,0.00,0.000,,,,,30,Net 30,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095430,2024-09-18,,TT-00776,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,0.68,GASKET AIR VALVE EK6101,6212012000000426766,346955-8,,,,,,3.00,0.00,3.00,3.00,EA,entity_level,true,0.00,0.0,,,,,,,2.04,157.02,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095430,2024-09-18,,TT-00776,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,70.94,Air Tube CPL EK6101,6212012000000425921,143439-5,,,,,,2.00,0.00,2.00,2.00,EA,entity_level,true,0.00,0.0,,,,,,,141.88,157.02,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095430,2024-09-18,,TT-00776,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,0.75,GR Miscellaneous - Becca DO NOT USE,6212012000000427495,GR MISC,,,,,346956-6 GASKET INTAKE MANIFOLD - EK6101,1.00,0.00,1.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,0.75,157.02,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095430,2024-09-18,,TT-00776,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,10.14,GR Miscellaneous - Becca DO NOT USE,6212012000000427495,GR MISC,,,,,315-114-080 - INTERMEDIATE WALL CPL. - EK6101,1.00,0.00,1.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,10.14,157.02,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095430,2024-09-18,,TT-00776,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,2.21,GR Miscellaneous - Becca DO NOT USE,6212012000000427495,GR MISC,,,,,422641-6 INTAKE FLANGE GASKET - EK6101,1.00,0.00,1.00,1.00,EA,entity_level,true,0.00,0.0,,,,,,,2.21,157.02,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095520,2024-10-31,,TT-00780,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,1.44,Washer - EK6101,6212012000000426246,216217-7,,,,,,10.00,0.00,10.00,10.00,EA,entity_level,true,0.00,0.0,,,,,,,14.40,33.50,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
6212012000002095520,2024-10-31,,TT-00780,,Billed,"Makita USA, Inc.",false,USD,1.000000000000,Standard Template,,,,,,Finished Goods,1210,1.91,SPACER EK6101,6212012000000426662,257386-5,,,,,"315-228-021 	SPACER, EK6101
257386-5",10.00,0.00,10.00,10.00,EA,entity_level,true,0.00,0.0,,,,,,,19.10,33.50,0.00,Adjustment,0.00,0.000,,,,,0,Due on Receipt,JJ Harris,815 NE 172nd Avenue,Vancouver,Washington,U.S.A,98684,877-694-0141,,,,,,,,,,,,,
